side,q_a_command_rad,q_b_command_rad,wheel_hx_m,wheel_hz_m,other_wheel_hx_m,other_wheel_hz_m,gas_slide_q_m,max_abs_qvel,max_abs_equality_residual_m,q_link_005_joint_rad,q_link_006_joint_rad,q_link_007_joint_rad,q_link_008_joint_rad,q_link_009_joint_rad,q_link_011_joint_rad,q_link_013_joint_rad,q_link_004_joint_rad,q_link_017_joint_rad,q_link_019_joint_rad,q_link_021_joint_rad,q_link_020_joint_rad,q_link_022_joint_rad,q_link_024_joint_rad,q_link_016_joint_rad,q_link_018_joint_rad
right,0.19390000000000002,-0.1712,0.0246965497106004,-0.133780404406458,1.47433675137684e-09,-0.134300207627801,-0.0111435234986065,1.26298663740855e-06,1.20099005740393e-09,,,,,,,,,0.193094006957052,-0.193094021400759,-2.29527658399483e-13,0.193094022327301,0.0211321560035554,3.00634117588526e-10,-0.193094001640169,2.27267117766597e-09
right,0.19390000000000002,-0.14275,0.0231566221019573,-0.136269214181372,1.47433675137684e-09,-0.134300207627801,-0.0106255516254415,1.35969941152991e-06,1.21178542200617e-09,,,,,,,,,0.170921620967709,-0.170921635619344,-2.51547117219141e-13,0.170921636380177,0.0190967337559477,2.70676553199277e-10,-0.170921615599591,2.01165247945974e-09
right,0.19390000000000002,-0.11429999999999998,0.0215506956473214,-0.138740090642929,1.47433675137684e-09,-0.134300207627801,-0.0101076756432096,1.4618480557606e-06,1.22257878820697e-09,,,,,,,,,0.148596154185822,-0.148596169048161,-2.74567814164748e-13,0.148596169650514,0.0169389035225163,2.39009051031144e-10,-0.148596148763967,1.75005294749347e-09
right,0.19390000000000002,-0.08584999999999998,0.0198788243473296,-0.141190509502353,1.47433675137684e-09,-0.134300207627801,-0.00959028151695421,1.56960628800999e-06,1.23336209301161e-09,,,,,,,,,0.126122739079928,-0.126122754156024,-2.98624504070431e-13,0.126122754607273,0.0146596932443407,2.05665518380817e-10,-0.126122733601706,1.48795255881213e-09
right,0.19390000000000002,-0.05740000000000001,0.0181411556885204,-0.143617958504913,1.47433675137684e-09,-0.134300207627801,-0.00907375234922966,1.68314539026028e-06,1.24412741220326e-09,,,,,,,,,0.10350637949452,-0.103506394787722,-3.23752885694871e-13,0.103506395095403,0.0122602590286036,1.70681005801958e-10,-0.103506373957158,1.22542903661585e-09
right,0.19390000000000002,-0.028949999999999976,0.0163379296858944,-0.146019940984831,1.47433675137684e-09,-0.134300207627801,-0.0085584678779844,1.80263381220765e-06,1.25486676605391e-09,,,,,,,,,0.080751948168166,-0.0807519636821497,-3.49986899196221e-13,0.0807519638539702,0.00974187589544624,1.34091517064859e-10,-0.0807519425687412,9.62557865267991e-10
right,0.19390000000000002,-0.0005000000000000004,0.0144694777808706,-0.148393979259008,1.47433675137684e-09,-0.134300207627801,-0.00804480401950399,1.92823677267015e-06,1.26557234136904e-09,,,,,,,,,0.0578641850922742,-0.0578642008310701,-3.77359749558209e-13,0.0578642008749254,0.00710592872861285,9.59338304185912e-11,-0.0578641794276989,6.9941232749085e-10
right,0.19390000000000002,0.027949999999999975,0.0125362216088566,-0.150737617865245,1.47433675137684e-09,-0.134300207627801,-0.00753313245430574,2.07445304715726e-06,1.27623639434304e-09,,,,,,,,,0.0348476966251969,-0.0348477125932221,-4.05901465157399e-13,0.0348477125172132,0.004353903475626,5.62453300504231e-11,-0.034847690892204,4.36063569773355e-10
right,0.19390000000000002,0.056400000000000006,0.0105386716495207,-0.153048426651029,1.47433675137684e-09,-0.134300207627801,-0.00702382025375141,2.23232406183481e-06,1.28685129219264e-09,,,,,,,,,0.0117069552803063,-0.0117069714824001,-4.35646269039692e-13,0.0117069712948527,0.00148737863528106,1.5063849935017e-11,-0.0117069494754357,1.72580654208687e-10
right,0.19390000000000002,0.08484999999999998,0.00847742577175191,-0.155324003719062,1.47433675137684e-09,-0.134300207627801,-0.006517229545064,2.39883233789918e-06,1.29740944376788e-09,,,,,,,,,-0.0115536998888835,0.0115536834474211,-4.66623432296687e-13,-0.0115536837379325,-0.00149198293709258,-2.75724708042864e-11,0.0115537057693022,-9.096934769876e-11
right,0.19390000000000002,0.11330000000000001,0.00635316768421962,-0.157561978235809,1.47433675137684e-09,-0.134300207627801,-0.00601371721239435,2.57421933188824e-06,1.30790345220788e-09,,,,,,,,,-0.0349300623787296,0.0349300456920948,-4.98863501829107e-13,-0.0349300460767233,-0.0045824418828638,-7.16253229065901e-11,0.0349300683385938,-3.54521242999336e-10
right,0.19390000000000002,0.14175000000000004,0.00416666530143535,-0.159760013109252,1.47433675137684e-09,-0.134300207627801,-0.00551363463157732,2.7587211403401e-06,1.31832597616288e-09,,,,,,,,,-0.0584180568678312,0.0584180399296682,-5.32395211682994e-13,-0.0584180403992646,-0.00778218983413535,-1.17056349472258e-10,0.058418062911285,-6.18011647372756e-10
right,0.19390000000000002,0.17019999999999996,0.00191876903424955,-0.161915807541924,1.47433675137684e-09,-0.134300207627801,-0.00501732743623861,2.95256835189136e-06,1.32866981306101e-09,,,,,,,,,-0.0820137374539491,0.0820137202572968,-5.67247197526781e-13,-0.0820137208023787,-0.0110893565363137,-1.63827258539322e-10,0.0820137435854036,-8.81378810821275e-10
right,0.19390000000000002,0.19864999999999994,-0.000389589987175929,-0.164027099465055,1.47433675137684e-09,-0.134300207627801,-0.00452513531295932,3.15598562261783e-06,1.33892788523049e-09,,,,,,,,,-0.105713285552668,0.105713268089901,-6.03443898967103e-13,-0.105713268700613,-0.01450201659173,-2.11899922775009e-10,0.105713291776824,-1.1445625070642e-09
right,0.19390000000000002,0.22710000000000002,-0.00275740175071473,-0.166091667859451,1.47433675137684e-09,-0.134300207627801,-0.00403739182326869,3.36919139110231e-06,1.34909325377741e-09,,,,,,,,,-0.12951300751006,0.12951298977282,-6.41013097511659e-13,-0.129512990438895,-0.0180181958210242,-2.61236476088692e-10,0.129513013831936,-1.40750386517644e-09
right,0.19390000000000002,0.25555,-0.0051835792535024,-0.168107334968398,1.47433675137684e-09,-0.134300207627801,-0.00355442425031452,3.5923969236601e-06,1.3591590630746e-09,,,,,,,,,-0.153409331976882,0.153409313956003,-6.79978776855537e-13,-0.153409314666713,-0.0216358772426333,-3.11799388777338e-10,0.153409338401837,-1.67014524894184e-09
right,0.19390000000000002,0.284,-0.00766696044130149,-0.170071968407575,1.47433675137684e-09,-0.134300207627801,-0.00307655346815007,3.82580498718219e-06,1.36911865178391e-09,,,,,,,,,-0.177398807087246,0.177398788772669,-7.20359318823679e-13,-0.177398789516766,-0.0253530066738269,-3.63551547956942e-10,0.177398813621016,-1.93243006058093e-09
right,0.22160000000000002,-0.285,0.0324389383928061,-0.125314603169124,1.47433675137684e-09,-0.134300207627801,-0.0127077069115134,1.15461773651452e-06,1.19238059703708e-09,,,,,,,,,0.259208742712114,-0.259208756546083,-1.93701512005791e-13,0.259208758033349,0.0265379791013715,3.78876053953845e-10,-0.259208737525886,3.08184750657439e-09
right,0.22160000000000002,-0.25655,0.0311686316951028,-0.127878408006846,1.47433675137684e-09,-0.134300207627801,-0.0121918168660157,1.24168370650504e-06,1.19238059703708e-09,,,,,,,,,0.2375321598596,-0.237532173894908,-2.14416274861988e-13,0.237532175196613,0.0248778173931546,3.54320086126429e-10,-0.237532154628235,2.82204826801765e-09
right,0.22160000000000002,-0.22809999999999997,0.0298324805183012,-0.130433773805588,1.47433675137684e-09,-0.134300207627801,-0.0116748430602643,1.3338017958025e-06,1.19238059703708e-09,,,,,,,,,0.215686220080153,-0.215686234318914,-2.36059247988813e-13,0.215686235441967,0.0230930140064619,3.27961848016466e-10,-0.215686214801424,2.56138897534596e-09
right,0.22160000000000002,-0.19965,0.0284301816410966,-0.132978170664401,1.47433675137684e-09,-0.134300207627801,-0.0111571765749234,1.43114947409418e-06,1.20070549336493e-09,,,,,,,,,0.193676420027997,-0.193676434472542,-2.58667015430435e-13,0.193676435423975,0.0211841514404152,2.99830544054586e-10,-0.193676414699574,2.29995435146745e-09
right,0.22160000000000002,-0.1712,0.0269615271524232,-0.135509066285975,1.47433675137684e-09,-0.134300207627801,-0.0106392074406644,1.53390288575828e-06,1.21150080245602e-09,,,,,,,,,0.171508141280845,-0.171508155933742,-2.82272799970851e-13,0.171508156720713,0.0191519690044209,2.69957152755349e-10,-0.171508135900286,2.03782696467868e-09
right,0.22160000000000002,-0.14275,0.0254264041426106,-0.138023930058038,1.47433675137684e-09,-0.134300207627801,-0.0101213239889839,1.64223640111982e-06,1.22229434906806e-09,,,,,,,,,0.149186644765972,-0.149186659630045,-3.06914504180441e-13,0.149186660259855,0.016997353316279,2.38374209679971e-10,-0.149186639330712,1.7750871019327e-09
right,0.22160000000000002,-0.11429999999999998,0.0238247941953614,-0.14052023696568,1.47433675137684e-09,-0.134300207627801,-0.00960391225311872,1.75632226317613e-06,1.23307802857298e-09,,,,,,,,,0.126717066300941,-0.126717081379293,-3.32621907869094e-13,0.126717081859392,0.0147213288118877,2.05115597380206e-10,-0.126717060808283,1.51181278738374e-09
right,0.22160000000000002,-0.08584999999999998,0.0221567726981953,-0.142995471337654,1.47433675137684e-09,-0.134300207627801,-0.00908735541767801,1.87633015884748e-06,1.24384391675392e-09,,,,,,,,,0.104104413156823,-0.104104428452863,-3.5943335929749e-13,0.104104428790859,0.0123250483394375,1.70216345885911e-10,-0.104104407603926,1.2480797596407e-09
right,0.22160000000000002,-0.05740000000000001,0.0204225079879683,-0.145447130430647,1.47433675137684e-09,-0.134300207627801,-0.00857203331531226,2.00242684153726e-06,1.2545840338829e-09,,,,,,,,,0.0813535615529792,-0.0813535770704456,-3.87376732210091e-13,0.0813535772741267,0.00980978390158808,1.33712442037652e-10,-0.0813535559368443,9.83961492972094e-10
right,0.22160000000000002,-0.028949999999999976,0.0186222603469837,-0.147872727856301,1.47433675137684e-09,-0.134300207627801,-0.00805832196849463,2.13477570545487e-06,1.26529062227654e-09,,,,,,,,,0.0584692549947718,-0.0584692707377654,-4.16487888046299e-13,0.0584692708151084,0.00717691760011653,9.56406507669273e-11,-0.0584692493122322,7.19529228960318e-10
right,0.22160000000000002,-0.0005000000000000004,0.0167563808640966,-0.150269796856259,1.47433675137684e-09,-0.134300207627801,-0.00754659317431167,2.28884777399503e-06,1.2759558687403e-09,,,,,,,,,0.0354561033688162,-0.0354561193418314,-4.46797240725376e-13,0.0354561193010225,0.00442793282899608,5.60383468329922e-11,-0.0354560976165206,4.54852023737262e-10
right,0.22160000000000002,0.027949999999999975,0.0148253101740917,-0.152635893430925,1.47433675137684e-09,-0.134300207627801,-0.00703721413003219,2.45562809351837e-06,1.28657212661309e-09,,,,,,,,,0.0123185827142972,-0.0123185989222583,-4.78336000536982e-13,0.0123185987717138,0.00156440575389335,1.49433575913116e-11,-0.0123185768886954,1.89996812793764e-10
right,0.22160000000000002,0.056400000000000006,0.0128295770875133,-0.154968599327781,1.47433675137684e-09,-0.134300207627801,-0.00653054709714172,2.6312556954158e-06,1.29713188801173e-09,,,,,,,,,-0.0109389644067019,0.0109389479584018,-5.11134200412911e-13,-0.010938948210013,-0.00141200289128045,-2.76061825294589e-11,0.0109389703093755,-7.49715425130399e-11
right,0.22160000000000002,0.08484999999999998,0.0107697971220607,-0.157265524895242,1.47433675137684e-09,-0.134300207627801,-0.0060269491014894,2.81596935878991e-06,1.30762767280856e-09,,,,,,,,,-0.0343123280121681,0.0343123113176224,-5.45221709803392e-13,-0.0343123116613532,-0.0044995556668565,-7.15719654730592e-11,0.0343123339959133,-3.39990134859451e-10
right,0.22160000000000002,0.11330000000000001,0.00864667094564095,-0.159524311807944,1.47433675137684e-09,-0.134300207627801,-0.00552677166718609,3.01000223835607e-06,1.31805218128722e-09,,,,,,,,,-0.0577974293437738,0.0577974123965135,-5.80626715607128e-13,-0.0577974128231099,-0.00769644593109499,-1.16915633788078e-10,0.0577974354128434,-6.04997950290212e-10
right,0.22160000000000002,0.14175000000000004,0.00646098274020367,-0.1617426356693,1.47433675137684e-09,-0.134300207627801,-0.00503036058191461,3.21358147288987e-06,1.32839819699804e-09,,,,,,,,,-0.0813903191134717,0.0813903019064115,-6.17375736893416e-13,-0.0813903024062784,-0.0110008049726633,-1.63598892938931e-10,0.0813903252723928,-8.69935733968356e-10
right,0.22160000000000002,0.17019999999999996,0.00421359849458001,-0.163918208496949,1.47433675137684e-09,-0.134300207627801,-0.00453805569135728,3.42692803035876e-06,1.33865860063587e-09,,,,,,,,,-0.105087175410381,0.105087157935758,-6.55495224973433e-13,-0.105087158498922,-0.0144107087643066,-2.11583612397753e-10,0.105087181663979,-1.13474587939175e-09
right,0.22160000000000002,0.19864999999999994,0.00190546423370363,-0.166048781096503,1.47433675137684e-09,-0.134300207627801,-0.0040501907205095,3.65025625320957e-06,1.34882649494017e-09,,,,,,,,,-0.128884301320367,0.128884283569674,-6.95009310109407e-13,-0.128884284185742,-0.01792418433432,-2.60831918320994e-10,0.128884307673791,-1.39937225780982e-09
right,0.22160000000000002,0.22710000000000002,-0.00046239580918043,-0.168132145328722,1.47433675137684e-09,-0.134300207627801,-0.00356709311972667,3.88377312265188e-06,1.35889502428377e-09,,,,,,,,,-0.152778122305958,0.152778104269862,-7.35940333849724e-13,-0.152778104927969,-0.0215392157560726,-3.11306275702073e-10,0.152778128764707,-1.6637601588089e-09
right,0.22160000000000002,0.25555,-0.00288888107142716,-0.170166136274955,1.47433675137684e-09,-0.134300207627801,-0.00308908393344059,4.12767705256157e-06,1.36885749957294e-09,,,,,,,,,-0.17676518338965,0.176765165057909,-7.78310687729372e-13,-0.176765165746666,-0.0252537497589545,-3.62969561848718e-10,0.176765189959611,-1.92785605248043e-09
right,0.22160000000000002,0.284,-0.00537281658577136,-0.172148634305375,1.47433675137684e-09,-0.134300207627801,-0.00261647768958009,4.38215584900111e-06,1.37870735661405e-09,,,,,,,,,-0.200842146179381,0.20084212754074,-8.22143972639508e-13,-0.200842128248165,-0.029065700966743,-4.15785130841917e-10,0.200842152866856,-2.19160748500916e-09
right,0.24930000000000008,-0.285,0.0347309009831744,-0.126897673982454,1.47433675137684e-09,-0.134300207627801,-0.0122054328865686,1.39700152092122e-06,1.19238059703708e-09,,,,,,,,,0.238105816809589,-0.238105830844963,-2.39511771197656e-13,0.238105832169096,0.0249231860272761,3.53141911995142e-10,-0.238105811568421,2.8542681850542e-09
right,0.24930000000000008,-0.25655,0.0334677834024001,-0.129489272672928,1.47433675137684e-09,-0.134300207627801,-0.0116884826508667,1.49481927934501e-06,1.19238059703708e-09,,,,,,,,,0.216264271639914,-0.216264285879078,-2.62668718482232e-13,0.216264287025666,0.0231416618742591,3.26865823996373e-10,-0.216264266350602,2.59257823329803e-09
right,0.24930000000000008,-0.22809999999999997,0.0321382483112231,-0.132071805214394,1.47433675137684e-09,-0.134300207627801,-0.011170829436778,1.59801258210859e-06,1.2004209570815e-09,,,,,,,,,0.194258722781963,-0.194258737227287,-2.86823221332755e-13,0.194258738203423,0.02123606114409,2.98817106302227e-10,-0.194258717442122,2.33008653127712e-09
right,0.24930000000000008,-0.19965,0.030742015234498,-0.134642746118993,1.47433675137684e-09,-0.134300207627801,-0.0106528633111637,1.70675629075439e-06,1.21121619678366e-09,,,,,,,,,0.172094554923911,-0.172094569578004,-3.12011853725945e-13,0.172094570390916,0.0192071191344195,2.69026704335681e-10,-0.172094549531041,2.06687367595565e-09
right,0.24930000000000008,-0.1712,0.0292788987165535,-0.13719956884639,1.47433675137684e-09,-0.134300207627801,-0.0101349726581737,1.82122341565486e-06,1.22200988217358e-09,,,,,,,,,0.149777032235687,-0.149777047101422,-3.38262521548641e-13,0.149777047758478,0.0170557187019508,2.37527124143643e-10,-0.149777026787163,1.80301801079934e-09
right,0.24930000000000008,-0.14275,0.0277488079268625,-0.139739749732958,1.47433675137684e-09,-0.134300207627801,-0.00961754357885595,1.94158472752243e-06,1.23279390862319e-09,,,,,,,,,0.127311293881493,-0.127311308962024,-3.65609846162465e-13,0.127311309470745,0.0147828807708605,2.04352224471358e-10,-0.127311288374551,1.53859562963116e-09
right,0.24930000000000008,-0.11429999999999998,0.0261517460791958,-0.142260771759934,1.47433675137684e-09,-0.134300207627801,-0.00910095933952538,2.06800834823295e-06,1.24356036579343e-09,,,,,,,,,0.104702350557248,-0.10470236585604,-3.94091122925596e-13,0.104702366224111,0.0123897549239098,1.69537014614878e-10,-0.104702344988978,1.2736803066244e-09
right,0.24930000000000008,-0.08584999999999998,0.0244878096809981,-0.144760128164085,1.47433675137684e-09,-0.134300207627801,-0.00858559986721672,2.20065935840605e-06,1.2543012878341e-09,,,,,,,,,0.0819550819619601,-0.0819550974828153,-4.23734128199907e-13,0.0819550977180998,0.00987761013998137,1.33117464858006e-10,-0.0819550763292897,1.00834352822205e-09
right,0.24930000000000008,-0.05740000000000001,0.0227571876286615,-0.147235325895185,1.47433675137684e-09,-0.134300207627801,-0.0080718412903029,2.33969938330112e-06,1.26500884767289e-09,,,,,,,,,0.0590742351143259,-0.0590742508614143,-4.54573375993064e-13,0.0590742509719709,0.00724782573276321,9.51303282663118e-11,-0.0590742294140101,7.42654544112847e-10
right,0.24930000000000008,-0.028949999999999976,0.0209601601632644,-0.149683888925192,1.47433675137684e-09,-0.134300207627801,-0.0075600555221803,2.5014640239097e-06,1.27567527374861e-09,,,,,,,,,0.0360644234290776,-0.0360644394069695,-4.86639143994047e-13,0.0360644394010699,0.00450188253675671,5.56129696473087e-11,-0.036064417657681,4.76680367406414e-10
right,0.24930000000000008,-0.0005000000000000004,0.0190970977002394,-0.152103361414416,1.47433675137684e-09,-0.134300207627801,-0.00705060988579201,2.67708144899434e-06,1.28629294715576e-09,,,,,,,,,0.0129301264714835,-0.0129301426851868,-5.19961669558252e-13,0.0129301425713361,0.00164135437879906,1.46032102700687e-11,-0.0129301206253674,2.10485837869845e-10
right,0.24930000000000008,0.027949999999999975,0.0171684595453343,-0.154491310740192,1.47433675137684e-09,-0.134300207627801,-0.00654386677667862,2.86175492596634e-06,1.29685429062221e-09,,,,,,,,,-0.0103243096871676,0.0103242932321673,-5.54570763771389e-13,-0.0103242934452064,-0.00133210013407934,-2.786081874683e-11,0.0103243156118639,-5.58663147014661e-11
right,0.24930000000000008,0.056400000000000006,0.0151747925081684,-0.156845330393706,1.47433675137684e-09,-0.134300207627801,-0.00604018336220338,3.05572073265638e-06,1.30735186565367e-09,,,,,,,,,-0.0336946715855342,0.0336946548832289,-5.90495306541002e-13,-0.0336946551864107,-0.00441674548638644,-7.17408108595846e-11,0.0336946775929112,-3.22315404416427e-10
right,0.24930000000000008,0.08484999999999998,0.0131167294236602,-0.159163042750618,1.47433675137684e-09,-0.134300207627801,-0.00553991131459091,3.25920907807676e-06,1.31777833090041e-09,,,,,,,,,-0.0571768770271292,0.0571768600709385,-6.27763420488037e-13,-0.0571768604549038,-0.00761077676749387,-1.16998407582798e-10,0.0571768831215479,-5.88802699604675e-10
