side,target_rotation_rad,target_shape_rad,q_a_command_rad,q_b_command_rad,actual_rotation_rad,actual_shape_rad,rotation_tracking_error_rad,shape_tracking_error_rad,wheel_hx_m,wheel_hz_m,wheel_radius_m,wheel_angle_rad,other_wheel_hx_m,other_wheel_hz_m,gas_slide_q_m,max_abs_nonwheel_qvel,max_abs_equality_residual_m,q_link_005_joint_rad,q_link_006_joint_rad,q_link_007_joint_rad,q_link_008_joint_rad,q_link_009_joint_rad,q_link_011_joint_rad,q_link_013_joint_rad,q_link_004_joint_rad,q_link_017_joint_rad,q_link_019_joint_rad,q_link_021_joint_rad,q_link_020_joint_rad,q_link_022_joint_rad,q_link_024_joint_rad,q_link_016_joint_rad,q_link_018_joint_rad
right,2.0943951023931957,-0.196775,1.8976201023931958,-2.291170102393196,2.0943951022715,-0.19677499897821005,1.7508406724431325e-08,1.0217899581999035e-09,0.0907627929582884,0.052401925065686,0.10480384695314814,2.0943951199016024,1.47433676525463e-09,-0.134300207627801,-0.0184871344024016,6.54672936655712e-09,1.19238059703708e-09,,,,,,,,,0.496442767606347,-0.4964427791922,1.0025360140598e-12,0.496442783271498,0.0367179665497885,1.89707195225596e-10,-0.496442762827624,1.00686946870781e-08
right,2.356194490192345,-0.196775,2.1594194901923447,-2.552969490192345,2.35619449005401,-0.19677499888114003,1.748229339071372e-08,1.1188599768896523e-09,0.0741075095902965,0.074107512181435,0.10480384696850314,2.3561945076746382,1.47433676525463e-09,-0.134300207627801,-0.0184871343988825,7.35536648274115e-09,1.19238059703708e-09,,,,,,,,,0.49644276746549,-0.496442779051436,1.2739451315109e-12,0.496442783128929,0.0367179665485188,8.65114692629256e-11,-0.496442762687966,1.12608556276909e-08
right,2.617993877991494,-0.196775,2.421218877991494,-2.814768877991494,2.617993877834345,-0.19677499877106497,1.7452951528440508e-08,1.2289350370675578e-09,0.0524019219088459,0.0907627948186506,0.104803846985849,2.6179938954444455,1.47433676525463e-09,-0.134300207627801,-0.0184871343949255,8.61610600648324e-09,1.19238059703708e-09,,,,,,,,,0.496442767307819,-0.496442778893936,1.57813795823334e-12,0.496442782968634,0.0367179665470927,-3.09916063592598e-11,-0.496442762531796,1.26090351117455e-08
right,2.879793265790643,-0.196775,2.683018265790643,-3.0765682657906432,2.879793265607875,-0.1967749986500249,1.74124603624648e-08,1.3499751039258712e-09,0.0271252298422589,0.101232742989138,0.10480384700525186,2.8797932832031035,1.47433676525463e-09,-0.134300207627801,-0.0184871343905518,1.10891832569612e-08,1.19238059703708e-09,,,,,,,,,0.49644276713636,-0.49644277872291,1.91610960220032e-12,0.496442782791557,0.036717966545535,-1.63315834576579e-10,-0.496442762362903,1.41088320214224e-08
right,3.141592653589793,-0.196775,2.944817653589793,-3.3383676535897933,3.14159265336283,-0.1967749985118401,1.7357909132945388e-08,1.488159900864261e-09,-1.8191756018813e-09,0.10480384702612,0.10480384702612001,-3.1415926362318847,1.47433676525463e-09,-0.134300207627801,-0.0184871343860258,1.69293478694558e-08,1.19238059703708e-09,,,,,,,,,0.496442766965033,-0.496442778552625,2.28785770992528e-12,0.496442782608397,0.0367179665439213,-3.10933850110721e-10,-0.496442762195207,1.57607729308977e-08
right,-3.141592653589793,-0.16870000000000002,-3.310292653589793,2.9728926535897933,-3.141592653299225,-0.16869999890672505,1.686976291992437e-08,1.0932749705538924e-09,-1.83663435904203e-09,0.108871377933883,0.10887137793388302,-3.14159263672003,1.47433676525463e-09,-0.134300207627801,-0.0175437708947351,2.72667982625004e-08,1.19238059703708e-09,,,,,,,,,0.458156419416692,-0.458156431368249,2.3304302664384e-12,0.458156434978388,0.0361442015074547,-4.15037822763182e-10,-0.458156414596263,1.58113415126841e-08
right,-2.8797932657906435,-0.16870000000000002,-3.0484932657906434,2.7110932657906437,-2.87979326558155,-0.16869999889712006,1.6896189336534917e-08,1.1028799540291345e-09,-0.0281779878486345,0.105161675198836,0.10887137791827231,-2.879793248894454,1.47433676525463e-09,-0.134300207627801,-0.0175437708992458,1.19612846597114e-08,1.19238059703708e-09,,,,,,,,,0.458156419613312,-0.458156431566023,1.96201546127109e-12,0.458156435161034,0.0361442015108293,-2.69585346255005e-10,-0.458156414786174,1.41514867769873e-08
right,-2.6179938779914944,-0.16870000000000002,-2.7866938779914943,2.4492938779914946,-2.6179938778237153,-0.168699998966505,1.6881954501002383e-08,1.0334950117929509e-09,-0.0544356905434568,0.0942853780904406,0.1088713779034707,-2.61799386110954,1.47433676525463e-09,-0.134300207627801,-0.0175437709030083,1.01632193786076e-08,1.19238059703708e-09,,,,,,,,,0.458156419774384,-0.458156431727673,1.62623178125368e-12,0.45815643531385,0.0361442015138665,-1.3666415543911e-10,-0.458156414946682,1.26322649538022e-08
right,-2.356194490192345,-0.16870000000000002,-2.5248944901923447,2.187494490192345,-2.3561944900570753,-0.1686999990397149,1.6862920393379e-08,9.602851291923287e-10,-0.0769836908814916,0.0769836882851519,0.10887137789025399,-2.3561944733294244,1.47433676525463e-09,-0.134300207627801,-0.017543770906288,8.39828927581094e-09,1.19238059703708e-09,,,,,,,,,0.458156419914056,-0.458156431867776,1.32182274171198e-12,0.458156435447127,0.0361442015165503,-1.59884368961871e-11,-0.458156415086611,1.12607600034133e-08
right,-2.0943951023931957,-0.16870000000000002,-2.2630951023931956,1.9256951023931956,-2.09439510228136,-0.16869999911672984,1.6843170858038548e-08,8.832701792194086e-10,-0.0942853799043076,0.0544356873509785,0.10887137787808646,-2.094395085550025,1.47433676525463e-09,-0.134300207627801,-0.0175437709092133,6.88467750247784e-09,1.19238059703708e-09,,,,,,,,,0.458156420036942,-0.458156431990922,1.04925054891516e-12,0.458156435566031,0.0361442015189794,9.2537712905387e-11,-0.458156415210086,1.00338909650096e-08
right,-1.832595714594046,-0.16870000000000002,-2.001295714594046,1.6638957145940458,-1.832595714501815,-0.168699999187235,1.682376060685442e-08,8.127650219513782e-10,-0.105161676099922,0.0281779842894386,0.10887137786746687,-1.8325956977702853,1.47433676525463e-09,-0.134300207627801,-0.0175437709117346,5.6052641261798e-09,1.19238059703708e-09,,,,,,,,,0.458156420142268,-0.458156432096431,8.08251277854399e-13,0.458156435668524,0.036144201521085,1.89010654792116e-10,-0.458156415316052,8.95108328636457e-09
right,-1.5707963267948966,-0.16870000000000002,-1.7394963267948966,1.4020963267948965,-1.5707963267193752,-0.16869999924971502,1.6805491886984214e-08,7.502850007945483e-10,-0.108871377858353,-1.82963705590552e-09,0.10887137785835302,-1.5707963099894047,1.47433676525463e-09,-0.134300207627801,-0.0175437709138743,4.61443677160002e-09,1.19238059703708e-09,,,,,,,,,0.458156420231095,-0.458156432185376,5.98993368505063e-13,0.458156435755508,0.0361442015228801,2.7347573572648e-10,-0.458156415405445,8.0103281748099e-09
right,-1.3089969389957472,-0.16870000000000002,-1.4776969389957473,1.1402969389957471,-1.3089969389352,-0.16869999930225998,1.6788495260655623e-08,6.977400324181815e-10,-0.105161675136712,-0.02817798781985,0.10887137785081516,-1.308996922207252,1.47433676525463e-09,-0.134300207627801,-0.0175437709156309,4.55273094485821e-09,1.19238059703708e-09,,,,,,,,,0.458156420303646,-0.458156432258001,4.21470081219657e-13,0.45815643582691,0.0361442015243574,3.45968555032216e-10,-0.458156415478439,7.21066241291017e-09
right,-1.0471975511965979,-0.16870000000000002,-1.215897551196598,0.8784975511965978,-1.047197551150056,-0.16869999934376406,1.677256711296593e-08,6.562359544659557e-10,-0.0942853780456863,-0.0544356905038664,0.10887137784491714,-1.0471975344240307,1.47433676525463e-09,-0.134300207627801,-0.0175437709169983,4.47933606358789e-09,1.19238059703708e-09,,,,,,,,,0.458156420359915,-0.458156432314316,2.75659243919366e-13,0.458156435882491,0.0361442015255092,4.06501862012442e-10,-0.458156415535034,6.5514338641658e-09
right,-0.7853981633974483,-0.16870000000000002,-0.9540981633974484,0.6166981633974482,-0.7853981633643965,-0.16869999937368452,1.6757484067042583e-08,6.26315499463459e-10,-0.0769836882582253,-0.0769836908383312,0.108871377840695,-0.7853981466399642,1.47433676525463e-09,-0.134300207627801,-0.0175437709179736,4.35258241121747e-09,1.19238059703708e-09,,,,,,,,,0.458156420399936,-0.458156432354363,1.61509565266556e-13,0.458156435922132,0.0361442015263315,4.55066230176036e-10,-0.458156415575277,6.03230977514149e-09
right,-0.5235987755982987,-0.16870000000000002,-0.6922987755982988,0.3548987755982987,-0.5235987755785101,-0.168699999391753,1.6742992881013663e-08,6.082470083157432e-10,-0.0544356873404697,-0.0942853798642929,0.10887137783817831,-0.5235987588553058,1.47433676525463e-09,-0.134300207627801,-0.017543770918553,4.23689274625187e-09,1.19238059703708e-09,,,,,,,,,0.458156420423671,-0.45815643237811,7.90282695342637e-14,0.45815643594568,0.0361442015268205,4.91631125678374e-10,-0.458156415599154,5.65330380619489e-09
right,-0.2617993877991496,-0.16870000000000002,-0.4304993877991496,0.09309938779914956,-0.26179938779253104,-0.16869999939785696,1.672905697303051e-08,6.021430576375053e-10,-0.0281779842916071,-0.105161676068178,0.10887137783736577,-0.2617993710700926,1.47433676525463e-09,-0.134300207627801,-0.0175437709187384,4.1659157548917e-09,1.19238059703708e-09,,,,,,,,,0.458156420431241,-0.458156432385683,2.81846736728755e-14,0.458156435953215,0.0361442015269771,5.16142291571695e-10,-0.458156415606789,5.41460517061329e-09
right,0.0,-0.16870000000000002,-0.16870000000000002,-0.16870000000000002,-6.6859989766854255e-12,-0.16869999939185198,1.671526619594434e-08,6.081480319330979e-10,1.81981406168642e-09,-0.1088713778383,0.10887137783830002,1.671526619594434e-08,1.47433676525463e-09,-0.134300207627801,-0.017543770918522,4.18657459154018e-09,1.19238059703708e-09,,,,,,,,,0.458156420422451,-0.458156432376891,8.97646259385801e-15,0.458156435944427,0.0361442015267953,5.28522948082139e-10,-0.458156415598029,5.3167219523565e-09
right,0.2617993877991496,-0.16870000000000002,0.09309938779914956,-0.4304993877991496,0.26179938777889966,-0.16869999937382635,1.6700895721921682e-08,6.261736684720631e-10,0.0281779878081105,-0.105161675129748,0.10887137784105004,0.2617994045000453,1.47433676525463e-09,-0.134300207627801,-0.0175437709178882,4.31500671962747e-09,1.19238059703708e-09,,,,,,,,,0.458156420396794,-0.458156432351232,2.1486467151091e-14,0.458156435918681,0.0361442015262628,5.28663997785573e-10,-0.458156415572455,5.36009375030111e-09
right,0.5235987755982987,-0.16870000000000002,0.3548987755982987,-0.6922987755982988,0.5235987755641395,-0.16869999934355648,1.6686011572453197e-08,6.56443538415985e-10,0.0544356904960599,-0.0942853780510119,0.108871377845626,0.5235987922843103,1.47433676525463e-09,-0.134300207627801,-0.0175437709168358,4.56679126908354e-09,1.19238059703708e-09,,,,,,,,,0.458156420354246,-0.458156432308685,6.58296000529954e-14,0.458156435875941,0.0361442015253785,5.16431755755637e-10,-0.458156415530033,5.54492123872971e-09
right,0.7853981633974478,-0.16870000000000002,0.6166981633974478,-0.9540981633974479,0.7853981633488685,-0.16869999930076152,1.667070770317025e-08,6.992385004345181e-10,0.0769836908396643,-0.0769836882729192,0.1088713778520278,0.7853981800681555,1.47433676525463e-09,-0.134300207627801,-0.017543770915367,4.97675603312238e-09,1.19238059703708e-09,,,,,,,,,0.458156420294913,-0.458156432249358,1.42139447527857e-13,0.458156435816281,0.036144201524143,4.91667820553123e-10,-0.458156415470851,5.87179605717623e-09
right,1.0471975511965974,-0.16870000000000002,0.8784975511965973,-1.2158975511965975,1.047197551132912,-0.16869999924505807,1.665524629324011e-08,7.54941942293641e-10,0.0942853798786275,-0.0544356873597768,0.10887137786024599,1.0471975678518437,1.47433676525463e-09,-0.134300207627801,-0.0175437709134863,5.59865465315016e-09,1.19238059703708e-09,,,,,,,,,0.458156420218997,-0.458156432173454,2.50600365727882e-13,0.458156435739892,0.0361442015225588,4.54187612351901e-10,-0.458156415395073,6.34153773468606e-09
right,1.3089969389957474,-0.16870000000000002,1.1402969389957474,-1.4776969389957475,1.30899693891607,-0.16869999917590994,1.6640168798431887e-08,8.240900739586721e-10,0.105161676097438,-0.028177984309466,0.10887137787025097,1.3089969556359162,1.47433676525463e-09,-0.134300207627801,-0.017543770911204,6.50639438639782e-09,1.19238059703708e-09,,,,,,,,,0.458156420126878,-0.458156432081354,3.91343366910604e-13,0.458156435647177,0.036144201520632,4.03782586491241e-10,-0.458156415303005,6.95536358078273e-09
right,1.5707963267948966,-0.16870000000000002,1.4020963267948965,-1.7394963267948966,1.570796326698215,-0.16869999909270494,1.6626477306047605e-08,9.072950724053896e-10,0.108871377881967,1.8101474862126e-09,0.10887137788196702,1.5707963434213739,1.47433676525463e-09,-0.134300207627801,-0.0175437709085406,7.74882867623798e-09,1.19238059703708e-09,,,,,,,,,0.458156420019285,-0.458156431973786,5.64540104583608e-13,0.45815643553896,0.0361442015183767,3.40219190299628e-10,-0.458156415195247,7.71488063976063e-09
right,1.8325957145940457,-0.16870000000000002,1.6638957145940456,-2.0012957145940455,1.832595714479155,-0.168699998994695,1.6615733899882912e-08,1.0053050059077862e-09,0.105161675184501,0.0281779878131827,0.10887137789525016,1.8325957312097796,1.47433676525463e-09,-0.134300207627801,-0.0175437709055339,9.40598606619216e-09,1.19238059703708e-09,,,,,,,,,0.458156419897573,-0.4581564318521,7.70345454538932e-13,0.458156435416758,0.0361442015158195,2.63230211465257e-10,-0.458156415072952,8.62187676421769e-09
right,2.0943951023931957,-0.16870000000000002,1.9256951023931956,-2.2630951023931956,2.09439510225882,-0.16869999888120013,1.661119064522154e-08,1.1187998860684445e-09,0.0942853781105986,0.0544356905210563,0.1088713779097278,2.0943951190043864,1.47433676525463e-09,-0.134300207627801,-0.0175437709022765,1.15681080206667e-08,1.19238059703708e-09,,,,,,,,,0.45815641976505,-0.458156431719595,1.00902867493573e-12,0.458156435284292,0.0361442015130293,1.72504542874118e-10,-0.458156414939021,9.67777950042989e-09
right,2.356194490192345,-0.16870000000000002,2.187494490192345,-2.5248944901923447,2.3561944900372946,-0.168699998751485,1.6620711029702306e-08,1.248515013596574e-09,0.0769836883279439,0.0769836908869912,0.10887137792440131,2.356194506813056,1.47433676525463e-09,-0.134300207627801,-0.01754377089901,1.43844892849498e-08,1.19238059703708e-09,,,,,,,,,0.458156419630366,-0.458156431584883,1.2808603533709e-12,0.458156435151278,0.0361442015101884,6.76945248390087e-11,-0.458156414801123,1.08839423601309e-08
right,2.617993877991494,-0.16870000000000002,2.449293877991494,-2.786693877991494,2.617993877817815,-0.168699998608155,1.6653323609006065e-08,1.3918450281202865e-09,0.0544356873989009,0.0942853799459738,0.10887137793813165,2.6179938946448176,1.47433676525463e-09,-0.134300207627801,-0.0175437708959746,1.72975679476764e-08,1.19238059703708e-09,,,,,,,,,0.458156419501172,-0.458156431455521,1.58565007112356e-12,0.45815643502737,0.0361442015074888,-5.15250323666317e-11,-0.458156414665888,1.22449322823478e-08
right,2.879793265790643,-0.16870000000000002,2.7110932657906432,-3.048493265790643,2.8797932656066703,-0.16869999845909,1.6728670004795276e-08,1.5409100107000029e-09,0.0281779843202814,0.105161676175029,0.10887137794799737,2.879793282519313,1.47433676525463e-09,-0.134300207627801,-0.0175437708938017,2.64720604738724e-08,1.19238059703708e-09,,,,,,,,,0.458156419398681,-0.458156431352532,1.92389231456941e-12,0.458156434937996,0.036144201505436,-1.85604795971058e-10,-0.458156414552275,1.37614574263652e-08
right,3.141592653589793,-0.16870000000000002,2.9728926535897933,-3.310292653589793,3.141592653419675,-0.1686999983263151,1.686144048897193e-08,1.6736849128839992e-09,-1.83572829215384e-09,0.108871377951262,0.10887137795126202,-3.1415926367283524,1.47433676525463e-09,-0.134300207627801,-0.0175437708929604,4.37502523041176e-08,1.19238059703708e-09,,,,,,,,,0.458156419335811,-0.458156431288495,2.29580423256525e-12,0.45815643490206,0.0361442015044553,-3.34981998071991e-10,-0.458156414471868,1.54370448783114e-08
right,-3.141592653589793,-0.140625,-3.282217653589793,3.000967653589793,-3.1415926538734453,-0.1406249981545249,1.5537963360401363e-08,1.8454751060659191e-09,-1.75582132272993e-09,0.11300202305547,0.11300202305547001,-3.1415926380518298,1.47433676525463e-09,-0.134300207627801,-0.0165805799348225,9.11608663049318e-08,1.19238059703708e-09,,,,,,,,,0.418965462307395,-0.418965474634864,2.31617360492356e-12,0.418965477552961,0.0351074774617562,-4.21007824963795e-10,-0.418965457479159,1.53531037607735e-08
right,-2.8797932657906435,-0.140625,-3.0204182657906435,2.7391682657906435,-2.87979326587336,-0.14062499852369004,1.567395102597402e-08,1.4763099631665e-09,-0.0292470774019521,0.109151571993639,0.11300202301391923,-2.8797932501166925,1.47433676525463e-09,-0.134300207627801,-0.016580579942396,4.68810362923828e-08,1.19238059703708e-09,,,,,,,,,0.418965462549172,-0.418965474875445,1.95266971392241e-12,0.418965477860305,0.0351074774726219,-2.75954438310943e-10,-0.418965457711296,1.36827835831651e-08
right,-2.6179938779914944,-0.140625,-2.7586188779914944,2.4773688779914944,-2.61799387798278,-0.14062499875794998,1.57753912155556e-08,1.242050018390728e-09,-0.0565010130335527,0.0978626216879224,0.11300202297946312,-2.617993862216103,1.47433676525463e-09,-0.134300207627801,-0.0165805799494535,2.60056774810157e-08,1.19238059703708e-09,,,,,,,,,0.418965462798717,-0.418965475124429,1.61904064607889e-12,0.418965478146843,0.0351074774822522,-1.43385832198198e-10,-0.418965457950639,1.21613559770498e-08
right,-2.356194490192345,-0.140625,-2.496819490192345,2.215569490192345,-2.356194490148425,-0.14062499892219504,1.583495157220227e-08,1.0778049563953118e-09,-0.0799044979826308,0.0799044954520631,0.11300202295226852,-2.3561944743573933,1.47433676525463e-09,-0.134300207627801,-0.0165805799553668,1.70024210629434e-08,1.19238059703708e-09,,,,,,,,,0.418965463019729,-0.418965475345204,1.3164410751529e-12,0.418965478387129,0.0351074774901353,-2.32083090560729e-11,-0.418965458164376,1.07846907512287e-08
right,-2.0943951023931957,-0.140625,-2.2350201023931957,1.9537701023931957,-2.094395102332895,-0.14062499905297499,1.587621190068944e-08,9.470250139642644e-10,-0.0978626234331122,0.0565010099111267,0.11300202292962883,-2.094395086516984,1.47433676525463e-09,-0.134300207627801,-0.0165805799603966,1.14656584901527e-08,1.19238059703708e-09,,,,,,,,,0.418965463211323,-0.418965475536666,1.04502995102094e-12,0.418965478591581,0.0351074774967864,8.47562761612855e-11,-0.418965458350231,9.55415765233172e-09
